-2.990777877854129 -0.6990593449527717
-2.98038619772111 -0.697969956179193
-2.977449393590953 -0.6976884269833518
-2.967779826055409 -0.6966442581620911
-2.960785981893541 -0.6959743784662705
-2.9575046015514 -0.6956298817265875
-2.947402204166579 -0.6945188103247253
-2.945560294271229 -0.6943376555887827
-2.934106648210694 -0.6932443352667559
-2.930902872395755 -0.6929551875771364
-2.926948971825545 -0.6922945817500171
-2.921056706584626 -0.6917668409579636
-2.91873126823436 -0.6915532283986996
-2.900283163648054 -0.6894053414503163
-2.900034376678022 -0.689453725823909
-2.898625320856121 -0.6896870036383672
-2.892591039158045 -0.6891480061272587
-2.883127995045407 -0.6878509222041618
-2.882869018205518 -0.687925828626601
-2.873012033937286 -0.6863653300780765
-2.864044628562317 -0.6855850390164596
-2.862187713859631 -0.6854583947208616
-2.8580138908524 -0.6856447093712205
-2.848323397550317 -0.6847551379050782
-2.842909366439336 -0.683777138251877
-2.838899062522714 -0.6834781080975246
-2.838640599959017 -0.6825439371464526
-2.837574939226994 -0.6824057234579702
-2.822195068738555 -0.6811823730638599
-2.817759526167196 -0.680819123431349
-2.808255954309756 -0.6808514307874913
-2.803071821465733 -0.6787944820743381
-2.797248993431848 -0.6793473450574974
-2.797218144997894 -0.6779965777327641
-2.792973466086631 -0.6775315178123185
-2.790310916002555 -0.6785564903484518
-2.787379586787291 -0.6784294236759609
-2.771601127466498 -0.6760496163211972
-2.767887619015742 -0.6756551296163429
-2.762739919324654 -0.6734652492454086
-2.757893865027065 -0.673216601647199
-2.753354488685356 -0.6756259492779405
-2.746845679104778 -0.6725113852835699
-2.742566587019051 -0.6721169730938382
-2.739839852433581 -0.6745794145398935
-2.736615444449739 -0.6733114984616755
-2.728621959387843 -0.6727780464440218
-2.71953129023953 -0.6680780088611002
-2.715630948800388 -0.6682020197640409
-2.71499392225744 -0.670321302949014
-2.710899194792713 -0.6700863451626689
-2.706407402791675 -0.6672219770246326
-2.690646860305519 -0.6666342441355152
-2.689647208647893 -0.6696895075868673
-2.68505610283822 -0.6660693559040294
-2.672418625695284 -0.6654895896158075
-2.671521242634849 -0.6684263922474277
-2.670886575089849 -0.6622753187576584
-2.667612134333313 -0.6634788094386316
-2.662610320133993 -0.6666749889345772
-2.657516735253478 -0.6614027229306584
-2.652693269576189 -0.6611800945656741
-2.649505948971537 -0.6639764873737199
-2.642943755766916 -0.6635881718673529
-2.627631567102909 -0.6602255110098143
-2.623297433695251 -0.6557249647408134
-2.622185189781326 -0.6638075458507445
-2.620321828460352 -0.6594602264587218
-2.619963561325929 -0.655809502675807
-2.611052715087724 -0.65537702322754
-2.602975653874332 -0.6602327815235548
-2.598943350539144 -0.6619849876054203
-2.594077062819164 -0.6543642654995308
-2.589882325155988 -0.660291053909
-2.586796673562366 -0.654075112528324
-2.58075136901011 -0.6572072569452828
-2.57206412167468 -0.6552493008174761
-2.569573623839526 -0.6488012287027063
-2.568565821821142 -0.6501265984989369
-2.557498663503501 -0.6533616825899432
-2.551955258872463 -0.647866197398669
-2.549897255306184 -0.6475285760779015
-2.548528291625448 -0.6523647193884323
-2.546583448286582 -0.6573773388587477
-2.527883770072704 -0.6473193544910582
-2.524839184173016 -0.6528697533786139
-2.522504690125483 -0.6554891563076193
-2.516898441428895 -0.6407852139040574
-2.514271087931022 -0.6468623831323599
-2.510928734205339 -0.6418518785056333
-2.510786973749314 -0.6536549042517015
-2.501982971158538 -0.6411563170859892
-2.50130406043252 -0.6491412270550613
-2.493863544004329 -0.6491486287778981
-2.486670297507283 -0.6397763914063367
-2.481352698222832 -0.6463000474912348
-2.480052814270843 -0.6394043728345367
-2.470818728867242 -0.6449873844684143
-2.466885918742194 -0.6509748310491391
-2.458876911309761 -0.6324391211523775
-2.456816535392182 -0.6321004445591177
-2.452438297293778 -0.6395600889187311
-2.446670107716661 -0.6469963394502425
-2.440825691650709 -0.6385468792238037
-2.440215371498375 -0.6320567435832165
-2.436456515191593 -0.6494694084112107
-2.433191191036158 -0.6309327464456689
-2.42576019906293 -0.646978088688008
-2.420439838718271 -0.6425116411983824
-2.410488222608588 -0.6431363100871892
-2.41035285946588 -0.631398057739793
-2.404006694802594 -0.6310360060524023
-2.39901147148261 -0.6387976848178458
-2.39715777593198 -0.6224995074506686
-2.39496736046721 -0.6235314765587999
-2.387049938388545 -0.6372603195748889
-2.383247414617649 -0.6218568676475662
-2.38041372337904 -0.6439841121236706
-2.373139472662538 -0.6317841687185493
-2.368029858543837 -0.6234399026204772
-2.361525231592943 -0.6221299436993054
-2.359127058331624 -0.6310957409664113
-2.357393373497923 -0.6388217348046777
-2.342988985147302 -0.6428159150700788
-2.336900015535682 -0.6122438139452792
-2.335156946563196 -0.6404272280790572
-2.334921074808259 -0.6225565713251617
-2.331856715118513 -0.6136825812744054
-2.328864824782953 -0.6354462024880629
-2.32259557185752 -0.6220458501251608
-2.317561501872897 -0.6360932073217043
-2.31736594771749 -0.6117705682344697
-2.311198426896076 -0.6116417126722753
-2.310855988568761 -0.631894339631113
-2.297675601442521 -0.6299155402908048
-2.290206889320403 -0.638119575253946
-2.289984819308059 -0.6135751357829164
-2.28672399330315 -0.6233250848955892
-2.283327708075098 -0.6129261156313907
-2.271101175236431 -0.6007078407655393
-2.270852140458325 -0.6025728183575665
-2.269712946759784 -0.6327199512137768
-2.267972031621686 -0.622379665011687
-2.25127848800905 -0.5996931201060707
-2.247627656846931 -0.6358794120126782
-2.247188104438804 -0.6136344818025009
-2.242455026324586 -0.6028984021254141
-2.240703318158918 -0.6279306813649885
-2.239461918921219 -0.6342091842488101
-2.236123539347687 -0.6132218960885133
-2.233820751542356 -0.6008171465018897
-2.22337219128653 -0.6287527932813083
-2.217692890428071 -0.6245836327866052
-2.206474406811076 -0.6045106053135118
-2.203684769048569 -0.5904833725827788
-2.20322991679335 -0.6228326706909065
-2.202498151417029 -0.5895375170415529
-2.196877090986436 -0.6163481614132174
-2.194863088551101 -0.6028229463573032
-2.194090299247709 -0.6319564636466584
-2.186682399319133 -0.5880027597321108
-2.179355969261511 -0.5903526595234847
-2.176160682675046 -0.6147262498058976
-2.169395388381226 -0.6229130378997451
-2.161989337937923 -0.5915531013913428
-2.161746469772576 -0.6040921779822545
-2.151487013446973 -0.6300414574224434
-2.15092483236232 -0.5899317194238829
-2.143853695219946 -0.6041678691273122
-2.139412644043186 -0.6285656076613245
-2.139255340558826 -0.6214183781932882
-2.13801656900059 -0.5772627096032955
-2.136687861422355 -0.5767056351270762
-2.126808875355406 -0.6227268293046769
-2.119879006148921 -0.6188578605769247
-2.118525026849958 -0.5934446914611102
-2.116719730118864 -0.5739810191943799
-2.104635946955667 -0.6161365860375743
-2.104493665155805 -0.5919360861666054
-2.104167380502119 -0.5765942824426019
-2.101169795484675 -0.6083482566029708
-2.098262270751413 -0.5775238770832948
-2.096022140503106 -0.627482723703559
-2.080764032642015 -0.6055133608389822
-2.075557006651704 -0.5818501547657924
-2.074946126747305 -0.619507511320075
-2.068190277125879 -0.5617382678223628
