1 1 9.752904740712196e-06
1 2 4.28088467129537e-06
1 3 3.757983342308681e-06
1 4 3.189171416365742e-06
1 5 2.672931927420087e-06
1 6 2.165722097119232e-06
1 7 1.731028669179932e-06
1 8 1.355592539114815e-06
1 9 1.040805753558596e-06
1 10 7.809615070745343e-07
1 11 5.931473620683676e-07
1 12 4.515330828778355e-07
1 13 3.62887337610803e-07
1 14 3.188588146026326e-07
1 15 3.188588145986321e-07
1 16 3.628873376033424e-07
1 17 4.515330828674592e-07
1 18 5.931473620445307e-07
1 19 7.809615070467575e-07
1 20 1.04080575353055e-06
1 21 1.355592539055988e-06
1 22 1.731028669122212e-06
1 23 2.165722097023479e-06
1 24 2.672931927285898e-06
1 25 3.189171416177581e-06
1 26 3.757983342142128e-06
1 27 4.280884671132805e-06
1 28 9.752904740094808e-06
2 1 2.042468164054317e-06
2 2 7.786152948839047e-07
2 3 1.063372929739904e-06
2 4 1.066452659257563e-06
2 5 1.011737596855934e-06
2 6 8.521677335670951e-07
2 7 7.569278767813316e-07
2 8 5.779185116525645e-07
2 9 4.833047519932371e-07
2 10 3.695349977629649e-07
2 11 2.869554560672588e-07
2 12 2.243735255510486e-07
2 13 1.826922818055943e-07
2 14 1.622583160241738e-07
2 15 1.62258316016056e-07
2 16 1.826922818073782e-07
2 17 2.243735255544817e-07
2 18 2.869554560559313e-07
2 19 3.695349977617488e-07
2 20 4.833047519876633e-07
2 21 5.77918511637246e-07
2 22 7.569278767775248e-07
2 23 8.521677335548439e-07
2 24 1.011737596826689e-06
2 25 1.066452659242733e-06
2 26 1.063372929687202e-06
2 27 7.786152948597343e-07
2 28 2.042468163927703e-06
3 1 4.924245438105611e-06
3 2 3.532580909009079e-07
3 3 6.916096934932904e-07
3 4 8.960241753667993e-07
3 5 9.340329681721264e-07
3 6 8.965215016973975e-07
3 7 7.429727200744857e-07
3 8 6.731898650304116e-07
3 9 5.104838354691927e-07
3 10 3.98690591086207e-07
3 11 3.127303154290453e-07
3 12 2.386900679869398e-07
3 13 1.93548036167893e-07
3 14 1.699599284684993e-07
3 15 1.699599284693738e-07
3 16 1.93548036166516e-07
3 17 2.386900679897828e-07
3 18 3.127303154270044e-07
3 19 3.986905910888578e-07
3 20 5.104838354670814e-07
3 21 6.731898650337921e-07
3 22 7.429727200665707e-07
3 23 8.965215017096757e-07
3 24 9.340329681629281e-07
3 25 8.960241753649612e-07
3 26 6.916096934858678e-07
3 27 3.532580909030707e-07
3 28 4.924245437879809e-06
4 1 2.296943446345037e-06
4 2 4.342412817411954e-07
4 3 5.54884371435439e-07
4 4 7.146121481852803e-07
4 5 8.495042137875315e-07
4 6 8.099237927225134e-07
4 7 8.693661598542072e-07
4 8 5.703154801023037e-07
4 9 5.623891099810165e-07
4 10 4.25788790168732e-07
4 11 3.184450879925896e-07
4 12 2.47173061779241e-07
4 13 1.945835400306699e-07
4 14 1.695287253142354e-07
4 15 1.695287253172394e-07
4 16 1.945835400304084e-07
4 17 2.471730617804898e-07
4 18 3.184450879941417e-07
4 19 4.257887901693792e-07
4 20 5.623891099845215e-07
4 21 5.703154800972771e-07
4 22 8.693661598593292e-07
4 23 8.099237927294517e-07
4 24 8.495042137857413e-07
