1 1 4.12205615630296e-16
1 2 6.579101027676189e-16
1 3 5.975963413025855e-14
1 4 3.696003647934245e-12
1 5 1.507910462883444e-10
1 6 9.399978460775275e-10
1 7 2.103320175680836e-09
1 8 2.212914284939354e-09
1 9 1.075686481876969e-09
1 10 1.810809051434287e-10
1 11 4.126259242683509e-12
1 12 1.529205987516974e-13
1 13 3.486580692642845e-15
1 14 8.951928578280452e-16
1 15 8.951928681928085e-16
1 16 3.486580700999992e-15
1 17 1.529205989293144e-13
1 18 4.126259242312956e-12
1 19 1.810809051368162e-10
1 20 1.075686481874103e-09
1 21 2.212914284967921e-09
1 22 2.103320175669679e-09
1 23 9.399978460739843e-10
1 24 1.507910462774975e-10
1 25 3.696003646632003e-12
1 26 5.975963400246503e-14
1 27 6.579100989923602e-16
1 28 4.122056188879069e-16
2 1 1.048099290239709e-15
2 2 8.514181280945713e-16
2 3 3.82493062919322e-13
2 4 4.732894892849732e-12
2 5 4.116876284625013e-10
2 6 3.037988197519906e-09
2 7 7.189503289494057e-09
2 8 7.718276100323426e-09
2 9 3.687575655924215e-09
2 10 5.569166499371617e-10
2 11 7.929563781325051e-12
2 12 5.770014819633862e-13
2 13 4.297469264081471e-16
2 14 1.95176452357917e-15
2 15 1.951764548654698e-15
2 16 4.297469326653471e-16
2 17 5.77001481860465e-13
2 18 7.929563780037032e-12
2 19 5.569166499297833e-10
2 20 3.687575655911734e-09
2 21 7.718276100300748e-09
2 22 7.189503289524382e-09
2 23 3.037988197515911e-09
2 24 4.116876284521289e-10
2 25 4.732894892922521e-12
2 26 3.824930627860004e-13
2 27 8.514181348802122e-16
2 28 1.048099283100512e-15
3 1 9.446480821561265e-16
3 2 2.731693718093865e-14
3 3 1.410346456218712e-12
3 4 3.881573255235385e-12
3 5 1.133246788064032e-09
3 6 1.002618503256594e-08
3 7 2.48670939260573e-08
3 8 2.692014433785328e-08
3 9 1.244358350919582e-08
3 10 1.61010616532103e-09
3 11 9.507478239057174e-12
3 12 2.047573107430496e-12
3 13 1.588905050767461e-14
3 14 2.51853213100563e-15
3 15 2.518532093816484e-15
3 16 1.588905048055828e-14
