1 1 1.312212777198233e-16
1 2 8.717793425167284e-16
1 3 1.429952092038182e-15
1 4 3.259887753174632e-12
1 5 9.668427541863599e-11
1 6 5.4499234053439e-10
1 7 1.159561188788069e-09
1 8 1.177788852037885e-09
1 9 5.615899892545511e-10
1 10 9.528024750409676e-11
1 11 2.258702065335986e-12
1 12 9.61768956042113e-14
1 13 3.278156128604119e-15
1 14 6.374536714383889e-16
1 15 6.374536793938808e-16
1 16 3.278156127360394e-15
1 17 9.6176895718382e-14
1 18 2.258702065112727e-12
1 19 9.528024750456133e-11
1 20 5.615899892503574e-10
1 21 1.177788852039878e-09
1 22 1.159561188782402e-09
1 23 5.44992340522296e-10
1 24 9.668427541103466e-11
1 25 3.259887752307505e-12
1 26 1.429951964344343e-15
1 27 8.717793288680669e-16
1 28 1.312212771099129e-16
2 1 3.088880836867589e-16
2 2 1.260945716081956e-15
2 3 1.019295835994866e-13
2 4 3.850619900682607e-12
2 5 1.247544766701679e-10
2 6 6.651198026073564e-10
2 7 1.303451548138838e-09
2 8 1.180701644411689e-09
2 9 4.817607092897719e-10
2 10 6.246646553879077e-11
2 11 1.973237654339048e-13
2 12 1.946815069255655e-13
2 13 5.855796114057271e-16
2 14 9.711292974953503e-16
2 15 9.711292903050515e-16
2 16 5.855796131765902e-16
2 17 1.946815069830936e-13
2 18 1.973237655495113e-13
2 19 6.246646553608092e-11
2 20 4.817607092872743e-10
2 21 1.180701644423655e-09
2 22 1.303451548127916e-09
2 23 6.651198026016598e-10
2 24 1.247544766643041e-10
2 25 3.850619901623125e-12
2 26 1.019295838296106e-13
2 27 1.260945717557705e-15
2 28 3.088880797723855e-16
3 1 7.215401460037646e-16
3 2 1.429257436466079e-14
3 3 3.565592846483814e-13
3 4 4.722321505337698e-12
3 5 2.385301077610358e-10
3 6 1.254986299064382e-09
3 7 2.30777623350124e-09
3 8 1.894578526353456e-09
3 9 6.935949239971895e-10
3 10 1.111013146629846e-10
3 11 4.129109731194165e-12
3 12 5.305728678564556e-13
3 13 4.512993402510154e-15
3 14 1.674561624869054e-15
3 15 1.6745616122454e-15
3 16 4.512993419115818e-15
3 17 5.305728674232227e-13
3 18 4.129109730397712e-12
3 19 1.111013146603112e-10
3 20 6.935949240253444e-10
3 21 1.894578526367952e-09
3 22 2.30777623354872e-09
3 23 1.254986299088746e-09
3 24 2.385301077704853e-10
3 25 4.722321505626958e-12
3 26 3.565592843053326e-13
3 27 1.429257438623716e-14
3 28 7.21540146845091e-16
4 1 1.276334580985154e-15
4 2 1.027757255350144e-13
4 3 6.909274351028088e-13
4 4 4.140787524029743e-12
4 5 6.494124496747891e-10
4 6 3.854620854520328e-09
4 7 7.674200513643768e-09
4 8 7.340406813691246e-09
4 9 3.508155844753021e-09
4 10 6.373699490807106e-10
4 11 6.683079782112876e-12
4 12 1.249815989625162e-12
4 13 8.91379477670897e-14
4 14 1.036931173841934e-15
4 15 1.036931189121109e-15
4 16 8.913794766425346e-14
4 17 1.249815989867486e-12
4 18 6.683079782177296e-12
4 19 6.373699490721046e-10
4 20 3.508155844712212e-09
4 21 7.340406813662417e-09
4 22 7.67420051367544e-09
4 23 3.854620854545098e-09
4 24 6.494124496895067e-10
4 25 4.140787524575687e-12
4 26 6.909274346351856e-13
4 27 1.027757256873044e-13
4 28 1.276334587457712e-15
5 1 7.272140062829666e-15
5 2 4.809856234464934e-13
5 3 3.714823913677326e-13
5 4 4.182879679799797e-11
5 5 2.033812492740315e-09
5 6 1.471015477778492e-08
5 7 3.152397696109332e-08
5 8 3.214382374436029e-08
5 9 1.576182178530546e-08
5 10 2.463743400619083e-09
5 11 3.247487631720933e-11
5 12 1.55984120622081e-12
5 13 5.72923189182157e-13
5 14 7.013865315442031e-15
5 15 7.013865400681151e-15
5 16 5.729231892965012e-13
5 17 1.559841206512983e-12
5 18 3.247487631731171e-11
5 19 2.46374340065707e-09
5 20 1.576182178529382e-08
5 21 3.214382374430634e-08
5 22 3.152397696103797e-08
5 23 1.471015477773214e-08
5 24 2.033812492733314e-09
5 25 4.182879679912764e-11
5 26 3.714823911987723e-13
5 27 4.809856234950706e-13
5 28 7.272140100751947e-15
6 1 2.012197678664231e-13
6 2 1.607501004023343e-12
6 3 1.754790890190382e-12
6 4 2.281337743945654e-10
6 5 6.341683974076898e-09
6 6 5.961704257398098e-08
6 7 1.353868174609164e-07
6 8 1.404288804530026e-07
6 9 6.691405116919805e-08
6 10 8.40150607124181e-09
6 11 2.614867076399999e-10
6 12 2.542519833464995e-12
6 13 2.451161817727498e-12
6 14 1.713550273267768e-13
6 15 1.713550273251511e-13
6 16 2.451161818497259e-12
6 17 2.542519833794217e-12
6 18 2.614867076404806e-10
6 19 8.401506071233066e-09
6 20 6.691405116922597e-08
6 21 1.40428880453206e-07
6 22 1.353868174606545e-07
6 23 5.961704257380786e-08
6 24 6.341683973981735e-09
6 25 2.281337743941249e-10
6 26 1.754790888939265e-12
6 27 1.607501003929985e-12
6 28 2.012197675940483e-13
7 1 7.010784698195332e-13
7 2 1.082588521866342e-12
7 3 2.66555939473858e-11
7 4 8.348406858958203e-10
7 5 1.77156206333618e-08
7 6 2.463398659371866e-07
7 7 5.912968584012469e-07
7 8 6.166963857422971e-07
7 9 2.814609792320858e-07
7 10 2.553267134417194e-08
7 11 1.187735520608808e-09
7 12 1.035941519815982e-11
7 13 3.576807350850805e-12
7 14 9.063436222215407e-13
7 15 9.063436221331624e-13
7 16 3.576807350689403e-12
7 17 1.035941519727159e-11
7 18 1.187735520611359e-09
7 19 2.553267134411203e-08
7 20 2.814609792316543e-07
7 21 6.16696385742487e-07
7 22 5.912968584014141e-07
7 23 2.463398659369987e-07
7 24 1.771562063333689e-08
7 25 8.348406859083699e-10
7 26 2.665559394473035e-11
7 27 1.0825885219293e-12
7 28 7.010784693055529e-13
8 1 3.859493846144119e-12
8 2 4.531763580478133e-12
8 3 2.898390551807322e-10
8 4 1.329448169095253e-09
8 5 3.856677339101844e-08
8 6 1.016047526411762e-06
8 7 2.629344388166727e-06
8 8 2.744760980015498e-06
8 9 1.177197568808004e-06
8 10 6.511701478903002e-08
8 11 3.015008989874762e-09
8 12 2.713077204286548e-10
8 13 2.214958421310119e-12
8 14 7.326333212787468e-12
8 15 7.326333212894066e-12
8 16 2.214958421799811e-12
8 17 2.71307720428536e-10
8 18 3.015008989867585e-09
8 19 6.511701478903361e-08
8 20 1.177197568808497e-06
8 21 2.74476098001546e-06
8 22 2.629344388166877e-06
8 23 1.016047526412958e-06
8 24 3.856677339112985e-08
8 25 1.329448169067728e-09
8 26 2.898390551743714e-10
8 27 4.531763580501899e-12
8 28 3.859493846662685e-12
9 1 3.071594263190131e-11
