1 1 4.71415402143134e-10
1 2 1.824533144011045e-10
1 3 2.197127377388512e-10
1 4 2.378103919286641e-10
1 5 2.49090922293004e-10
1 6 2.42883313257655e-10
1 7 2.336761069828825e-10
1 8 2.065023660675712e-10
1 9 1.835650030458359e-10
1 10 1.508147905880497e-10
1 11 1.25283978692329e-10
1 12 1.008815737610369e-10
1 13 8.457004021846734e-11
1 14 7.573809328036358e-11
1 15 7.573809327955397e-11
1 16 8.457004021829403e-11
1 17 1.008815737620139e-10
1 18 1.252839786903773e-10
1 19 1.508147905878048e-10
1 20 1.83565003049217e-10
1 21 2.065023660643962e-10
1 22 2.336761069847637e-10
1 23 2.428833132540608e-10
1 24 2.490909222863996e-10
1 25 2.378103919181928e-10
1 26 2.197127377356326e-10
1 27 1.82453314400761e-10
1 28 4.714154021183144e-10
2 1 5.666820375466663e-10
2 2 5.234743310896929e-11
2 3 7.516569996246472e-11
2 4 9.292925371791231e-11
2 5 1.158394902456358e-10
2 6 1.194282505454294e-10
2 7 1.334605820326198e-10
2 8 1.22633658004437e-10
2 9 1.197423866616135e-10
2 10 1.040781407037401e-10
2 11 9.037378333557473e-11
2 12 7.674410976665436e-11
2 13 6.602559190432914e-11
2 14 6.040860135716717e-11
2 15 6.04086013519871e-11
2 16 6.602559190819915e-11
2 17 7.674410977329557e-11
2 18 9.037378333432207e-11
2 19 1.040781407103173e-10
2 20 1.197423866672934e-10
2 21 1.226336580073251e-10
2 22 1.334605820407183e-10
2 23 1.194282505508864e-10
2 24 1.158394902474981e-10
2 25 9.292925372219339e-11
2 26 7.516569996057263e-11
2 27 5.234743310959604e-11
2 28 5.666820375184117e-10
3 1 1.693260089685166e-09
3 2 1.022309667178136e-10
3 3 2.163313078624604e-10
3 4 3.045541644152978e-10
3 5 3.741715522501585e-10
3 6 4.413357150203386e-10
3 7 4.633520689228348e-10
3 8 4.581846741715706e-10
3 9 4.402050172228028e-10
3 10 3.752861377504223e-10
3 11 3.313117327887661e-10
3 12 2.678272921415964e-10
3 13 2.284013234210979e-10
3 14 2.041961702528824e-10
3 15 2.041961702580917e-10
3 16 2.284013234272758e-10
3 17 2.678272921634026e-10
3 18 3.313117328064999e-10
3 19 3.752861377817861e-10
3 20 4.402050172528178e-10
3 21 4.581846742054606e-10
3 22 4.63352068950582e-10
3 23 4.413357150643273e-10
3 24 3.74171552270403e-10
3 25 3.045541644366036e-10
3 26 2.163313078738258e-10
3 27 1.022309667265751e-10
3 28 1.693260089655101e-09
4 1 1.564165399499934e-09
4 2 4.488397750416997e-10
4 3 6.822457088647934e-10
4 4 9.833766412821245e-10
4 5 1.359310037196056e-09
4 6 1.471497044776998e-09
4 7 1.685789136000853e-09
4 8 1.619419468199769e-09
4 9 1.496233116792076e-09
4 10 1.350206506205722e-09
4 11 1.074491902906224e-09
4 12 8.922346162667716e-10
4 13 7.139073542790215e-10
4 14 6.267034502014065e-10
4 15 6.267034502341252e-10
4 16 7.139073543095344e-10
4 17 8.922346163304058e-10
4 18 1.074491902990497e-09
4 19 1.350206506306428e-09
4 20 1.496233116906158e-09
4 21 1.619419468338106e-09
4 22 1.685789136113826e-09
4 23 1.47149704491704e-09
4 24 1.35931003729119e-09
4 25 9.833766413551184e-10
4 26 6.822457089237132e-10
4 27 4.488397750686024e-10
4 28 1.564165399404554e-09
5 1 8.615614547925479e-09
5 2 1.356298460112545e-09
5 3 2.847206879975219e-09
5 4 4.349030082807869e-09
5 5 5.189522583059758e-09
5 6 6.610500512413695e-09
5 7 6.508443364907569e-09
5 8 6.595506373581816e-09
5 9 6.148321967176459e-09
5 10 4.925201566271856e-09
5 11 4.223509698167055e-09
5 12 3.111977424403767e-09
5 13 2.454281956401276e-09
5 14 2.063290475649676e-09
5 15 2.063290475712734e-09
5 16 2.454281956548153e-09
5 17 3.111977424598387e-09
5 18 4.223509698513691e-09
5 19 4.925201566638808e-09
5 20 6.148321967685193e-09
5 21 6.595506374144638e-09
5 22 6.508443365435404e-09
5 23 6.610500512937585e-09
5 24 5.18952258350949e-09
5 25 4.349030083162891e-09
5 26 2.847206880204742e-09
5 27 1.356298460223627e-09
5 28 8.615614547825635e-09
6 1 3.460615044184029e-09
6 2 7.085641897295312e-09
6 3 1.152716647237536e-08
6 4 1.624881234076336e-08
6 5 2.330053279107846e-08
6 6 2.367126526042083e-08
6 7 2.818778794771655e-08
6 8 2.604908406095335e-08
6 9 2.256014091447551e-08
6 10 2.039493739193123e-08
6 11 1.436622614668047e-08
6 12 1.119244725643741e-08
6 13 7.989054261705108e-09
6 14 6.408549159078316e-09
6 15 6.408549159187368e-09
6 16 7.989054262202399e-09
6 17 1.119244725723114e-08
6 18 1.436622614780932e-08
6 19 2.03949373935531e-08
6 20 2.256014091639011e-08
6 21 2.604908406306731e-08
6 22 2.818778794995134e-08
6 23 2.367126526227398e-08
6 24 2.33005327930796e-08
6 25 1.62488123420876e-08
6 26 1.152716647333567e-08
6 27 7.085641897812571e-09
6 28 3.460615043748859e-09
7 1 5.376640275056604e-08
7 2 2.310637724257806e-08
7 3 4.566378802473694e-08
7 4 7.203252467993934e-08
7 5 8.175114686289057e-08
7 6 1.148818072954438e-07
7 7 1.032074503715472e-07
7 8 1.062557231628389e-07
7 9 9.812542445834077e-08
7 10 6.87780302946139e-08
7 11 5.817833121098367e-08
7 12 3.717556873656131e-08
7 13 2.549780564808356e-08
7 14 1.916129975359952e-08
7 15 1.916129975398703e-08
7 16 2.549780564969667e-08
7 17 3.717556873948833e-08
7 18 5.817833121547481e-08
7 19 6.877803030021107e-08
7 20 9.812542446639485e-08
7 21 1.062557231713294e-07
7 22 1.032074503798164e-07
7 23 1.148818073047341e-07
7 24 8.175114686954171e-08
7 25 7.203252468578388e-08
7 26 4.566378802828464e-08
7 27 2.31063772445974e-08
7 28 5.376640275087427e-08
8 1 7.568598059099177e-09
8 2 1.061363410858953e-07
8 3 1.833810916900504e-07
8 4 2.620040078919065e-07
8 5 4.109536900424221e-07
8 6 3.738189249799298e-07
8 7 5.054375368541787e-07
8 8 4.381650730082652e-07
8 9 3.409771712220534e-07
8 10 3.206442018300988e-07
8 11 1.858644620242719e-07
8 12 1.305985595071252e-07
8 13 7.848275503520134e-08
