1 1 0.008738475643468828
1 2 0.006030418737258985
1 3 0.003216051142800651
1 4 0.002905485267727453
1 5 0.003658378855162421
1 6 0.003724950052318687
1 7 0.003407698703619371
1 8 0.003378829463359378
1 9 0.003515334454232689
1 10 0.003527156917352278
1 11 0.003466033774985724
1 12 0.003454112668771018
1 13 0.003472001711176736
1 14 0.003476662096596995
1 15 0.003476662096597006
1 16 0.003472001711176808
1 17 0.003454112668771082
1 18 0.003466033774985901
1 19 0.003527156917352457
1 20 0.003515334454233058
1 21 0.003378829463359812
1 22 0.003407698703619916
1 23 0.003724950052319226
1 24 0.003658378855163035
1 25 0.00290548526772798
1 26 0.003216051142801355
1 27 0.00603041873726043
1 28 0.008738475643470887
2 1 0.006122635573187043
2 2 0.005423954732831925
2 3 0.003128354339322914
2 4 0.001309030570716846
2 5 0.001413395054035975
2 6 0.001944226876615497
2 7 0.001857024941139597
2 8 0.001612844119644059
2 9 0.001641677146815625
2 10 0.001746735179697407
2 11 0.001731322514586632
2 12 0.001677240161261579
2 13 0.001679837613160862
2 14 0.001710794120128668
2 15 0.001710794120128643
2 16 0.001679837613160864
2 17 0.001677240161261622
2 18 0.001731322514586655
2 19 0.001746735179697475
2 20 0.001641677146815764
2 21 0.00161284411964424
2 22 0.001857024941139897
2 23 0.001944226876615798
2 24 0.001413395054036164
2 25 0.001309030570717085
2 26 0.003128354339323558
2 27 0.005423954732833187
2 28 0.006122635573188593
3 1 0.003311941265211356
3 2 0.003184640100448652
3 3 0.003048578170108271
3 4 0.001583872801649064
3 5 0.0005728088756410245
3 6 0.0007182362063868465
3 7 0.001012429250462578
3 8 0.0009160368942337481
3 9 0.000772850585719412
3 10 0.0008064948168274304
3 11 0.0008618278506568934
3 12 0.0008453878194186672
3 13 0.0008231349193460694
3 14 0.000829107965460314
3 15 0.0008291079654603309
3 16 0.0008231349193460971
3 17 0.0008453878194186771
3 18 0.000861827850656913
3 19 0.0008064948168274769
3 20 0.0007728505857195046
3 21 0.0009160368942338758
3 22 0.00101242925046271
3 23 0.0007182362063869589
3 24 0.0005728088756411228
3 25 0.001583872801649399
3 26 0.003048578170108977
3 27 0.003184640100449494
3 28 0.003311941265212275
4 1 0.002943575793850049
4 2 0.001336967830209027
4 3 0.001642775129665552
4 4 0.001652336467940276
4 5 0.000793634156576106
4 6 0.0002423315852912966
4 7 0.0003645369655552371
4 8 0.000534036394632724
4 9 0.0004561541211976154
4 10 0.0003642215232442936
